orderNumber,orderDate,arrivalDate,email,orderStatus,shipType,shipPrice,total order price,isLate,warehouseID
1287,17/12/2020,22/12/2020,fdurrington2r@whitehouse.gov,Complete,Regular,$5 ,"$1,484 ",0,3
1288,4/11/2021,18/11/2021,itomaini2g@usa.gov,Refund,Regular,$5 ,"$1,411 ",1,3
1289,20/10/2022,31/10/2022,nhiland4w@state.gov,Cancelled,Regular,$5 ,$833 ,1,1
1290,22/08/2022,31/08/2022,kwayne2w@zdnet.com,Complete,Regular,$5 ,$562 ,0,1
1291,21/02/2022,25/02/2022,ahalsallt@cafepress.com,Complete,Regular,$5 ,"$2,069 ",0,6
1292,23/11/2022,28/11/2022,gcicci1s@networksolutions.com,Complete,Regular,$5 ,"$1,082 ",0,1
1293,3/11/2022,12/11/2022,oimm2q@dropbox.com,Complete,Regular,$5 ,"$1,515 ",0,3
1294,8/10/2021,13/10/2021,vsevin53@typepad.com,Complete,Regular,$5 ,$655 ,0,5
1295,11/6/2021,22/06/2021,rbolland16@state.tx.us,Refund,Regular,$5 ,$141 ,1,4
1296,30/11/2020,6/12/2020,rmacdougal2j@ft.com,Complete,Regular,$5 ,$292 ,0,5
1297,27/09/2021,11/10/2021,smallaby31@weibo.com,Refund,Regular,$5 ,"$1,437 ",1,7
1298,14/08/2022,21/08/2022,hleirmonth1q@theglobeandmail.com,Complete,Regular,$5 ,"$1,389 ",0,1
1299,6/9/2021,12/9/2021,ghollows4d@walmart.com,Complete,Regular,$5 ,$845 ,0,5
1300,29/03/2021,12/4/2021,pbracher56@soup.io,Refund,Regular,$5 ,$329 ,1,4
1301,17/11/2021,21/11/2021,mmcconaghyy@zimbio.com,Complete,Regular,$5 ,"$1,369 ",0,2
1302,5/5/2021,8/5/2021,fdurrington2r@whitehouse.gov,Complete,Regular,$5 ,$309 ,0,2
1303,7/6/2020,10/6/2020,atapton5v@dot.gov,Complete,Regular,$5 ,$715 ,0,1
1304,7/5/2023,13/05/2023,egerrit4n@homestead.com,Complete,Regular,$5 ,"$1,337 ",0,1
1305,22/10/2022,27/10/2022,dbruggen5n@gizmodo.com,Complete,Regular,$5 ,$104 ,0,7
1306,28/04/2021,6/5/2021,gphilliphsb@mapy.cz,Complete,Regular,$5 ,$307 ,0,1
1307,15/12/2021,29/12/2021,vsevin53@typepad.com,Cancelled,Regular,$5 ,"$1,910 ",1,2
1308,31/01/2023,4/2/2023,wblackah0@ted.com,Complete,Regular,$5 ,$615 ,0,7
1309,22/01/2022,1/2/2022,fhimsworth7@abc.net.au,Complete,Regular,$5 ,"$1,594 ",1,7
1310,23/06/2021,28/06/2021,sbritcher6i@a8.net,Complete,Regular,$5 ,$368 ,0,2
1311,18/06/2020,25/06/2020,kmcilory6j@archive.org,Complete,Regular,$5 ,"$1,375 ",0,2
1312,1/8/2021,5/8/2021,abarnsdall3n@wordpress.com,Complete,Regular,$5 ,"$1,526 ",0,3
1313,6/4/2022,16/04/2022,speddar4o@time.com,Complete,Regular,$5 ,"$2,033 ",1,2
1314,6/2/2023,7/2/2023,gbanford9@so-net.ne.jp,Complete,Regular,$5 ,$492 ,0,1
1315,13/06/2022,18/06/2022,nhiland4w@state.gov,Complete,Regular,$5 ,"$1,615 ",0,1
1316,2/2/2021,12/2/2021,mboodell6k@smh.com.au,Complete,Regular,$5 ,$893 ,1,6
1317,18/12/2021,26/12/2021,sjaycox6s@google.es,Complete,Regular,$5 ,$662 ,0,7
1318,18/06/2022,23/06/2022,cmilne51@hugedomains.com,Complete,Regular,$5 ,$498 ,0,2
1319,11/5/2022,20/05/2022,ccordero1t@miibeian.gov.cn,Complete,Regular,$5 ,"$3,501 ",0,2
1320,23/05/2021,25/05/2021,palelsandrovich3t@mlb.com,Complete,Regular,$5 ,"$1,511 ",0,7
1321,14/12/2021,21/12/2021,rbeckingham2l@goodreads.com,Complete,Regular,$5 ,$256 ,0,4
1322,21/01/2023,31/01/2023,itomaini2g@usa.gov,Complete,Regular,$5 ,$762 ,1,6
1323,16/08/2020,22/08/2020,gphilliphsb@mapy.cz,Complete,Regular,$5 ,"$1,442 ",0,7
1324,23/05/2020,31/05/2020,rmacklinm@mit.edu,Complete,Regular,$5 ,"$1,356 ",0,6
1325,20/10/2022,25/10/2022,lramsay69@fema.gov,Complete,Regular,$5 ,"$2,163 ",0,2
1326,29/06/2022,13/07/2022,sbritcher6i@a8.net,Cancelled,Regular,$5 ,"$2,612 ",1,1
1327,6/4/2022,18/04/2022,kvoules4v@unblog.fr,Cancelled,Regular,$5 ,$229 ,1,5
1328,12/8/2020,26/08/2020,kwey6g@webeden.co.uk,Refund,Regular,$5 ,$420 ,1,6
1329,2/1/2023,7/1/2023,mdrieu61@godaddy.com,Complete,Regular,$5 ,$113 ,0,1
1330,7/11/2020,14/11/2020,jstilgo67@homestead.com,Complete,Regular,$5 ,$121 ,0,2
1331,21/05/2020,25/05/2020,ksparke1o@foxnews.com,Complete,Regular,$5 ,"$1,764 ",0,6
1332,18/04/2023,25/04/2023,fgymblett6t@cisco.com,Complete,Regular,$5 ,$302 ,0,1
1333,28/01/2022,4/2/2022,fcoldham27@ted.com,Complete,Regular,$5 ,"$1,142 ",0,3
1334,15/09/2021,29/09/2021,kardernee@blog.com,Refund,Regular,$5 ,$202 ,1,1
1335,9/4/2022,21/04/2022,lbonnesen6x@scientificamerican.com,Refund,Regular,$5 ,"$1,043 ",1,6
1336,27/03/2021,7/4/2021,owheatleys@free.fr,Cancelled,Regular,$5 ,$274 ,1,2
1337,19/03/2023,2/4/2023,cmotion3e@skyrock.com,Cancelled,Regular,$5 ,$661 ,1,3
1338,2/9/2020,3/9/2020,wlait22@bloglovin.com,Complete,Regular,$5 ,"$1,787 ",0,1
1339,30/04/2021,13/05/2021,hpuckham4u@google.com,Refund,Regular,$5 ,"$3,497 ",1,2
1340,22/03/2023,2/4/2023,khedgecock2i@technorati.com,Cancelled,Regular,$5 ,"$1,351 ",1,2
1341,17/03/2021,21/03/2021,frevely12@issuu.com,Complete,Regular,$5 ,"$1,560 ",0,7
1342,1/2/2021,15/02/2021,apoulden28@cocolog-nifty.com,Cancelled,Regular,$5 ,$895 ,1,7
1343,24/01/2022,26/01/2022,ssimko5i@ox.ac.uk,Complete,Fast,$10 ,"$3,026 ",0,1
1344,23/01/2022,3/2/2022,wfretwell5x@ask.com,Cancelled,Regular,$5 ,"$1,010 ",1,1
1345,31/10/2022,2/11/2022,nhilliam6n@ted.com,Complete,Regular,$5 ,"$1,892 ",0,1
1346,8/9/2022,18/09/2022,rhadwinp@ox.ac.uk,Complete,Regular,$5 ,"$2,177 ",1,7
1347,9/1/2021,20/01/2021,kstyle33@nbcnews.com,Cancelled,Regular,$5 ,"$1,617 ",1,1
1348,28/10/2022,8/11/2022,wpoltun2f@myspace.com,Refund,Regular,$5 ,"$1,595 ",1,2
1349,7/10/2020,21/10/2020,ddykins68@sciencedaily.com,Cancelled,Regular,$5 ,"$1,107 ",1,5
1350,8/12/2021,21/12/2021,fhimsworth7@abc.net.au,Cancelled,Regular,$5 ,$221 ,1,1
1351,16/10/2022,27/10/2022,epatullo3w@paypal.com,Cancelled,Regular,$5 ,"$1,986 ",1,1
1352,13/05/2022,27/05/2022,ezanolli3r@over-blog.com,Refund,Regular,$5 ,$644 ,1,7
1353,25/05/2020,4/6/2020,lcaudwell2b@technorati.com,Complete,Regular,$5 ,$318 ,1,1
1354,3/7/2021,6/7/2021,nhiland4w@state.gov,Complete,Fast,$10 ,"$2,334 ",0,5
1355,1/8/2020,5/8/2020,etimbridge4s@cyberchimps.com,Complete,Regular,$5 ,$25 ,0,1
1356,3/5/2021,9/5/2021,wpoltun2f@myspace.com,Complete,Regular,$5 ,"$1,328 ",0,1
1357,26/01/2023,7/2/2023,vjunkinson3m@soup.io,Refund,Regular,$5 ,$851 ,1,6
1358,26/04/2021,3/5/2021,abarnsdall3n@wordpress.com,Complete,Regular,$5 ,"$1,997 ",0,1
1359,5/9/2021,10/9/2021,stroake1l@biglobe.ne.jp,Complete,Regular,$5 ,$52 ,0,6
1360,20/07/2020,28/07/2020,oimm2q@dropbox.com,Complete,Regular,$5 ,"$1,745 ",0,2
1361,26/01/2023,29/01/2023,ezanolli3r@over-blog.com,Complete,Regular,$5 ,$581 ,0,7
1362,6/3/2021,15/03/2021,sbritcher6i@a8.net,Complete,Regular,$5 ,$910 ,0,6
1363,25/06/2022,7/7/2022,sjaycox6s@google.es,Cancelled,Regular,$5 ,"$1,909 ",1,4
1364,9/5/2022,15/05/2022,bnewlands62@networksolutions.com,Complete,Regular,$5 ,"$4,712 ",0,6
1365,11/11/2020,16/11/2020,bsivills3k@yellowbook.com,Complete,Regular,$5 ,$143 ,0,2
1366,18/11/2020,30/11/2020,cmilne51@hugedomains.com,Refund,Regular,$5 ,"$1,082 ",1,5
1367,30/05/2022,1/6/2022,nhiland4w@state.gov,Complete,Fast,$10 ,$764 ,0,7
1368,9/5/2023,17/05/2023,rbrimilcombe2o@lycos.com,Complete,Regular,$5 ,"$1,108 ",0,2
1369,1/11/2021,2/11/2021,lramsay69@fema.gov,Complete,Fast,$10 ,"$1,486 ",0,2
1370,27/11/2021,9/12/2021,jlewton1n@goodreads.com,Cancelled,Regular,$5 ,$93 ,1,3
1371,24/01/2023,30/01/2023,sjaycox6s@google.es,Complete,Regular,$5 ,"$2,335 ",0,4
1372,13/03/2023,21/03/2023,wstukings1w@sourceforge.net,Complete,Regular,$5 ,"$2,202 ",0,1
1373,7/2/2022,13/02/2022,rsherbrooke4e@unesco.org,Complete,Regular,$5 ,"$1,989 ",0,1
1374,9/4/2021,21/04/2021,wcaccavari4i@1688.com,Refund,Regular,$5 ,$764 ,1,7
1375,1/12/2021,9/12/2021,aclulow3u@usa.gov,Complete,Regular,$5 ,$34 ,0,5
1376,11/10/2022,21/10/2022,pmackaile2x@telegraph.co.uk,Complete,Regular,$5 ,$93 ,1,2
1377,14/07/2021,23/07/2021,tcoo6w@usnews.com,Complete,Regular,$5 ,$372 ,0,5
1378,17/12/2020,27/12/2020,alauritzena@hostgator.com,Complete,Regular,$5 ,$201 ,1,2
1379,16/11/2021,27/11/2021,csawood6u@bbb.org,Cancelled,Regular,$5 ,$696 ,1,2
1380,5/7/2020,12/7/2020,jluxford1c@yahoo.com,Complete,Regular,$5 ,"$1,452 ",0,6
1381,18/04/2021,26/04/2021,whindenburg1m@fc2.com,Complete,Regular,$5 ,"$1,925 ",0,7
1382,10/2/2022,12/2/2022,ctaplow6h@jigsy.com,Complete,Regular,$5 ,$276 ,0,5
1383,25/01/2021,8/2/2021,ssarjant35@va.gov,Refund,Regular,$5 ,"$3,283 ",1,7
1384,31/01/2022,8/2/2022,rmacdougal2j@ft.com,Complete,Regular,$5 ,"$1,398 ",0,1
1385,10/7/2022,14/07/2022,owheatleys@free.fr,Complete,Regular,$5 ,$452 ,0,7
1386,17/01/2023,21/01/2023,dduggon57@geocities.jp,Complete,Regular,$5 ,$244 ,0,7
1387,28/11/2020,12/12/2020,adurnin4p@ed.gov,Cancelled,Regular,$5 ,"$1,294 ",1,6
1388,6/11/2020,13/11/2020,rmitchenson1a@mysql.com,Complete,Regular,$5 ,"$2,436 ",0,1
1389,3/4/2022,9/4/2022,lguilletonz@huffingtonpost.com,Complete,Regular,$5 ,"$2,482 ",0,4
1390,20/12/2020,2/1/2021,ssimko5i@ox.ac.uk,Refund,Regular,$5 ,"$1,296 ",1,7
1391,3/8/2022,13/08/2022,bartingstall44@live.com,Complete,Regular,$5 ,$149 ,1,1
1392,15/03/2022,18/03/2022,dthrustle50@chronoengine.com,Complete,Fast,$10 ,$291 ,0,7
1393,29/01/2022,6/2/2022,cchown4z@dmoz.org,Complete,Regular,$5 ,"$2,648 ",0,2
1394,14/12/2020,20/12/2020,cdowney3d@berkeley.edu,Complete,Regular,$5 ,$69 ,0,6
1395,11/9/2022,13/09/2022,fstallybrass4@blogger.com,Complete,Fast,$10 ,"$2,637 ",0,1
1396,5/2/2021,13/02/2021,mdyball19@ustream.tv,Complete,Regular,$5 ,$52 ,0,2
1397,6/6/2021,14/06/2021,cmoreingv@army.mil,Complete,Regular,$5 ,"$2,263 ",0,6
1398,27/06/2022,30/06/2022,nsantorinik@japanpost.jp,Complete,Regular,$5 ,$74 ,0,1
1399,9/6/2020,20/06/2020,ghollows4d@walmart.com,Refund,Regular,$5 ,$443 ,1,7
1400,3/2/2023,10/2/2023,fstallybrass4@blogger.com,Complete,Regular,$5 ,$669 ,0,2
1401,10/3/2023,13/03/2023,cmilne51@hugedomains.com,Complete,Fast,$10 ,$216 ,0,6
1402,21/10/2022,27/10/2022,ahudless20@wisc.edu,Complete,Regular,$5 ,$425 ,0,5
1403,25/11/2021,6/12/2021,vjunkinson3m@soup.io,Cancelled,Regular,$5 ,"$2,663 ",1,7
1404,19/12/2022,26/12/2022,wlait22@bloglovin.com,Complete,Regular,$5 ,"$2,408 ",0,1
1405,16/10/2022,29/10/2022,lord5e@odnoklassniki.ru,Refund,Regular,$5 ,$321 ,1,6
1406,19/01/2022,21/01/2022,orakestraw2n@dailymotion.com,Complete,Regular,$5 ,$298 ,0,2
1407,20/03/2023,21/03/2023,ebensusan13@bandcamp.com,Complete,Fast,$10 ,$310 ,0,2
1408,12/2/2022,26/02/2022,jlewton1n@goodreads.com,Cancelled,Regular,$5 ,"$2,299 ",1,1
1409,29/04/2021,30/04/2021,rsherbrooke4e@unesco.org,Complete,Fast,$10 ,"$1,985 ",0,1
1410,1/10/2020,5/10/2020,eparradine34@thetimes.co.uk,Complete,Regular,$5 ,$256 ,0,2
1411,15/12/2021,19/12/2021,mgunterg@loc.gov,Complete,Regular,$5 ,$285 ,0,2
1412,6/9/2022,18/09/2022,gbispo17@washingtonpost.com,Cancelled,Regular,$5 ,"$3,082 ",1,1
1413,15/12/2021,29/12/2021,jpetrelluzzi43@ezinearticles.com,Cancelled,Regular,$5 ,$984 ,1,6
1414,23/02/2023,25/02/2023,ahallbord6o@uiuc.edu,Complete,Fast,$10 ,$104 ,0,5
1415,27/06/2021,6/7/2021,bcausier46@php.net,Complete,Regular,$5 ,$372 ,0,7
1416,25/04/2021,5/5/2021,rlesser30@geocities.com,Complete,Regular,$5 ,"$2,295 ",1,1
1417,26/12/2021,5/1/2022,ecable2k@taobao.com,Complete,Regular,$5 ,$441 ,1,1
1418,20/04/2022,22/04/2022,sjaycox6s@google.es,Complete,Fast,$10 ,"$2,101 ",0,6
1419,29/04/2022,6/5/2022,egerrit4n@homestead.com,Complete,Regular,$5 ,"$1,137 ",0,1
1420,13/04/2022,17/04/2022,agabbatt59@hc360.com,Complete,Regular,$5 ,$99 ,0,2
1421,21/12/2021,30/12/2021,gbanford9@so-net.ne.jp,Complete,Regular,$5 ,"$2,942 ",0,2
1422,9/1/2022,19/01/2022,smirrleesc@tripod.com,Complete,Regular,$5 ,"$1,289 ",1,2
1423,18/11/2021,2/12/2021,jlidgerton4l@omniture.com,Cancelled,Regular,$5 ,"$2,139 ",1,2
1424,3/4/2021,12/4/2021,atapton5v@dot.gov,Complete,Regular,$5 ,"$1,350 ",0,2
1425,19/12/2021,25/12/2021,cmilne51@hugedomains.com,Complete,Regular,$5 ,$353 ,0,7
1426,27/06/2020,2/7/2020,dgoodreid2z@sun.com,Complete,Regular,$5 ,"$2,201 ",0,2
1427,26/10/2021,4/11/2021,bborne3b@photobucket.com,Complete,Regular,$5 ,"$2,225 ",0,2
1428,21/06/2022,27/06/2022,lthandi3@mozilla.org,Complete,Regular,$5 ,"$3,081 ",0,2
1429,4/12/2021,9/12/2021,aleidecker29@army.mil,Complete,Regular,$5 ,$994 ,0,7
1430,3/5/2023,4/5/2023,mluther6a@privacy.gov.au,Complete,Fast,$10 ,"$3,258 ",0,3
1431,11/1/2023,21/01/2023,bcausier46@php.net,Complete,Regular,$5 ,$516 ,1,6
1432,22/10/2021,31/10/2021,hpotapczuk1e@yandex.ru,Complete,Regular,$5 ,$248 ,0,2
1433,31/03/2022,7/4/2022,bbalcers3j@nymag.com,Complete,Regular,$5 ,"$1,586 ",0,5
1434,2/11/2022,10/11/2022,ocaulkett5u@ning.com,Complete,Regular,$5 ,"$1,303 ",0,1
1435,7/3/2023,12/3/2023,nhiland4w@state.gov,Complete,Regular,$5 ,"$1,569 ",0,1
1436,31/07/2020,1/8/2020,apoulden28@cocolog-nifty.com,Complete,Fast,$10 ,$705 ,0,1
1437,26/08/2021,6/9/2021,emcknish4a@scientificamerican.com,Cancelled,Regular,$5 ,$532 ,1,4
1438,31/05/2021,8/6/2021,pbondesen4q@ebay.co.uk,Complete,Regular,$5 ,$414 ,0,5
1439,30/06/2021,13/07/2021,ssimko5i@ox.ac.uk,Refund,Regular,$5 ,"$2,293 ",1,2
1440,28/07/2020,4/8/2020,dthrustle50@chronoengine.com,Complete,Regular,$5 ,"$1,916 ",0,5
1441,18/02/2021,23/02/2021,tfoch5w@pbs.org,Complete,Regular,$5 ,$337 ,0,1
1442,18/05/2021,28/05/2021,oimm2q@dropbox.com,Complete,Regular,$5 ,$278 ,1,5
1443,4/3/2023,10/3/2023,ezanolli3r@over-blog.com,Complete,Regular,$5 ,"$1,224 ",0,7
1444,15/05/2020,19/05/2020,ssarjant35@va.gov,Complete,Regular,$5 ,$769 ,0,1
1445,27/10/2020,2/11/2020,mdopsond@scribd.com,Complete,Regular,$5 ,"$1,872 ",0,2
1446,29/01/2021,12/2/2021,tstracey39@blogspot.com,Refund,Regular,$5 ,$729 ,1,7
1447,28/06/2021,6/7/2021,gbispo17@washingtonpost.com,Complete,Regular,$5 ,$539 ,0,2
1448,16/10/2022,19/10/2022,fmacclayh@ted.com,Complete,Regular,$5 ,"$1,357 ",0,5
1449,8/6/2020,17/06/2020,rhadwinp@ox.ac.uk,Complete,Regular,$5 ,"$1,942 ",0,1
1450,24/10/2020,27/10/2020,mdrieu61@godaddy.com,Complete,Fast,$10 ,$99 ,0,2
1451,14/01/2023,22/01/2023,bcausier46@php.net,Complete,Regular,$5 ,$42 ,0,4
1452,20/09/2020,28/09/2020,kstyle33@nbcnews.com,Complete,Regular,$5 ,$628 ,0,3
1453,14/02/2022,15/02/2022,bkelberman4g@loc.gov,Complete,Regular,$5 ,"$1,364 ",0,2
1454,14/04/2021,18/04/2021,apoulden28@cocolog-nifty.com,Complete,Regular,$5 ,"$1,334 ",0,7
1455,4/1/2022,5/1/2022,dlorenc14@bigcartel.com,Complete,Regular,$5 ,"$2,396 ",0,6
1456,16/03/2023,28/03/2023,rmitchenson1a@mysql.com,Refund,Regular,$5 ,"$4,837 ",1,6
1457,29/10/2021,8/11/2021,gphilliphsb@mapy.cz,Complete,Regular,$5 ,"$2,642 ",1,1
1458,29/12/2021,6/1/2022,kwey6g@webeden.co.uk,Complete,Regular,$5 ,$102 ,0,6
1459,31/08/2021,13/09/2021,mwormell6p@typepad.com,Refund,Regular,$5 ,"$2,594 ",1,2
1460,1/5/2023,13/05/2023,apirnie6@networkadvertising.org,Refund,Regular,$5 ,$86 ,1,1
1461,10/11/2022,19/11/2022,edodswell5k@google.fr,Complete,Regular,$5 ,"$1,962 ",0,7
1462,15/06/2020,20/06/2020,lramsay69@fema.gov,Complete,Regular,$5 ,"$2,576 ",0,1
1463,15/12/2020,19/12/2020,wperassi6c@live.com,Complete,Regular,$5 ,$52 ,0,7
1464,3/1/2023,16/01/2023,tfoch5w@pbs.org,Cancelled,Regular,$5 ,"$2,525 ",1,1
1465,6/6/2022,14/06/2022,whindenburg1m@fc2.com,Complete,Regular,$5 ,"$2,261 ",0,6
1466,13/04/2023,20/04/2023,gcicci1s@networksolutions.com,Complete,Regular,$5 ,$254 ,0,2
1467,29/08/2021,5/9/2021,astockley2a@theguardian.com,Complete,Regular,$5 ,"$1,477 ",0,1
1468,20/02/2022,25/02/2022,lskarman4y@cbslocal.com,Complete,Regular,$5 ,$264 ,0,7
1469,30/07/2022,31/07/2022,kwayne2w@zdnet.com,Complete,Fast,$10 ,$110 ,0,7
1470,4/5/2022,10/5/2022,ebensusan13@bandcamp.com,Complete,Regular,$5 ,"$1,894 ",0,2
1471,18/09/2020,21/09/2020,bbalcers3j@nymag.com,Complete,Regular,$5 ,"$1,322 ",0,7
1472,15/02/2022,18/02/2022,adurnin4p@ed.gov,Complete,Fast,$10 ,"$3,060 ",0,2
1473,28/01/2023,7/2/2023,cluxon5j@posterous.com,Complete,Regular,$5 ,"$2,271 ",1,4
1474,9/6/2021,10/6/2021,rmccuthais1i@sciencedirect.com,Complete,Regular,$5 ,"$1,623 ",0,5
1475,28/06/2022,5/7/2022,bkelberman4g@loc.gov,Complete,Regular,$5 ,$335 ,0,7
1476,20/11/2021,30/11/2021,apirnie6@networkadvertising.org,Complete,Regular,$5 ,$697 ,1,1
1477,20/02/2023,1/3/2023,bkelberman4g@loc.gov,Complete,Regular,$5 ,"$1,057 ",0,5
1478,24/11/2021,30/11/2021,edodswell5k@google.fr,Complete,Regular,$5 ,$94 ,0,7
1479,25/08/2020,4/9/2020,wpollicatt11@uiuc.edu,Complete,Regular,$5 ,$39 ,1,7
1480,6/4/2022,18/04/2022,ssimko5i@ox.ac.uk,Refund,Regular,$5 ,$102 ,1,5
1481,24/06/2020,28/06/2020,lbonnesen6x@scientificamerican.com,Complete,Regular,$5 ,$131 ,0,7
1482,20/04/2022,28/04/2022,pbracher56@soup.io,Complete,Regular,$5 ,"$1,525 ",0,6
1483,28/05/2022,31/05/2022,mmcconaghyy@zimbio.com,Complete,Regular,$5 ,$83 ,0,7
1484,8/6/2020,20/06/2020,ksparke1o@foxnews.com,Refund,Regular,$5 ,$969 ,1,7
1485,14/06/2020,18/06/2020,lguilletonz@huffingtonpost.com,Complete,Regular,$5 ,"$1,867 ",0,1
1486,20/12/2022,23/12/2022,scottam3q@aol.com,Complete,Fast,$10 ,"$1,462 ",0,1
1487,2/8/2022,15/08/2022,ahudless20@wisc.edu,Cancelled,Regular,$5 ,$712 ,1,7
1488,2/1/2023,11/1/2023,scansfield6b@google.nl,Complete,Regular,$5 ,$99 ,0,1
1489,17/08/2022,23/08/2022,dgoodreid2z@sun.com,Complete,Regular,$5 ,"$1,348 ",0,7
1490,28/07/2022,5/8/2022,mdopsond@scribd.com,Complete,Regular,$5 ,$509 ,0,7
1491,9/2/2023,21/02/2023,gcicci1s@networksolutions.com,Refund,Regular,$5 ,"$1,477 ",1,2
1492,3/10/2021,16/10/2021,dgoodreid2z@sun.com,Cancelled,Regular,$5 ,"$1,227 ",1,3
1493,28/09/2020,4/10/2020,ryanuk1y@123-reg.co.uk,Complete,Regular,$5 ,$47 ,0,2
1494,20/05/2021,23/05/2021,bdobney2@deviantart.com,Complete,Regular,$5 ,$52 ,0,5
1495,6/7/2021,12/7/2021,jlidgerton4l@omniture.com,Complete,Regular,$5 ,$405 ,0,1
1496,16/06/2022,26/06/2022,lbonnar1@mac.com,Complete,Regular,$5 ,$556 ,1,1
1497,16/01/2021,25/01/2021,blong5z@examiner.com,Complete,Regular,$5 ,$258 ,0,2
1498,25/01/2021,8/2/2021,adurnin4p@ed.gov,Cancelled,Regular,$5 ,$552 ,1,7
1499,18/10/2021,23/10/2021,sbritcher6i@a8.net,Complete,Regular,$5 ,$123 ,0,1
1500,27/10/2021,1/11/2021,kkuzma5h@meetup.com,Complete,Regular,$5 ,"$3,610 ",0,1
1501,16/11/2022,20/11/2022,lmayfield37@weibo.com,Complete,Regular,$5 ,"$1,869 ",0,2
1502,20/11/2020,1/12/2020,ryanuk1y@123-reg.co.uk,Refund,Regular,$5 ,"$1,746 ",1,2
1503,30/01/2021,5/2/2021,csawood6u@bbb.org,Complete,Regular,$5 ,"$1,671 ",0,2
1504,7/1/2023,17/01/2023,jaddy6m@list-manage.com,Complete,Regular,$5 ,"$3,553 ",1,2
1505,22/04/2023,29/04/2023,gcicci1s@networksolutions.com,Complete,Regular,$5 ,$548 ,0,1
1506,31/12/2020,6/1/2021,gteodoro4f@lulu.com,Complete,Regular,$5 ,$236 ,0,7
1507,2/10/2020,16/10/2020,gwondraschek2s@delicious.com,Refund,Regular,$5 ,"$3,109 ",1,1
1508,5/8/2022,11/8/2022,rhadwinp@ox.ac.uk,Complete,Regular,$5 ,"$1,510 ",0,5
1509,1/10/2022,4/10/2022,jreichert5a@state.gov,Complete,Fast,$10 ,"$1,429 ",0,3
1510,8/10/2022,20/10/2022,wfretwell5x@ask.com,Refund,Regular,$5 ,"$1,516 ",1,5
1511,12/1/2021,24/01/2021,abarnsdall3n@wordpress.com,Refund,Regular,$5 ,$502 ,1,4
1512,12/10/2021,20/10/2021,jcronkshaw41@arizona.edu,Complete,Regular,$5 ,"$1,111 ",0,1
1513,1/11/2022,11/11/2022,nmccaughen42@columbia.edu,Complete,Regular,$5 ,$161 ,1,2
1514,26/03/2023,27/03/2023,ksambrookx@amazon.com,Complete,Fast,$10 ,$390 ,0,2
1515,10/1/2023,23/01/2023,ashillito26@marketwatch.com,Cancelled,Regular,$5 ,"$5,443 ",1,7
1516,14/10/2021,15/10/2021,dbruggen5n@gizmodo.com,Complete,Regular,$5 ,$67 ,0,1
1517,26/12/2022,28/12/2022,mhuwsr@mit.edu,Complete,Fast,$10 ,$41 ,0,1
1518,23/09/2022,24/09/2022,smacdiarmid1g@pagesperso-orange.fr,Complete,Regular,$5 ,"$1,118 ",0,2
1519,30/08/2021,31/08/2021,cburgett55@wufoo.com,Complete,Regular,$5 ,"$1,305 ",0,3
1520,18/07/2021,23/07/2021,jpetrelluzzi43@ezinearticles.com,Complete,Regular,$5 ,"$2,682 ",0,6
1521,27/06/2020,7/7/2020,ashillito26@marketwatch.com,Complete,Regular,$5 ,"$1,983 ",1,2
1522,9/9/2020,23/09/2020,scottam3q@aol.com,Refund,Regular,$5 ,"$2,118 ",1,2
1523,22/11/2021,28/11/2021,epainswick4r@de.vu,Complete,Regular,$5 ,$762 ,0,7
1524,13/08/2020,26/08/2020,edodswell5k@google.fr,Cancelled,Regular,$5 ,$78 ,1,1
1525,15/05/2021,19/05/2021,orakestraw2n@dailymotion.com,Complete,Regular,$5 ,$937 ,0,1
1526,16/10/2020,24/10/2020,ezanolli3r@over-blog.com,Complete,Regular,$5 ,$600 ,0,7
1527,14/11/2022,21/11/2022,nmccaughen42@columbia.edu,Complete,Regular,$5 ,$976 ,0,1
1528,12/1/2023,26/01/2023,mtillyer5r@youtu.be,Refund,Regular,$5 ,"$1,374 ",1,2
1529,29/11/2021,30/11/2021,wpoltun2f@myspace.com,Complete,Fast,$10 ,$374 ,0,1
1530,12/2/2023,14/02/2023,kardernee@blog.com,Complete,Fast,$10 ,$491 ,0,5
1531,23/11/2022,3/12/2022,rhadwinp@ox.ac.uk,Complete,Regular,$5 ,$248 ,1,5
1532,5/10/2022,19/10/2022,wperassi6c@live.com,Cancelled,Regular,$5 ,$99 ,1,2
1533,7/4/2023,12/4/2023,ksolesbury15@behance.net,Complete,Regular,$5 ,$60 ,0,1
1534,13/05/2021,25/05/2021,sjaycox6s@google.es,Cancelled,Regular,$5 ,"$2,058 ",1,1
1535,21/06/2022,4/7/2022,epenrice64@aboutads.info,Refund,Regular,$5 ,$973 ,1,2
1536,7/4/2021,14/04/2021,mhalley5y@prlog.org,Complete,Regular,$5 ,$296 ,0,2
1537,18/07/2020,22/07/2020,fjozefowicz4h@hibu.com,Complete,Regular,$5 ,"$1,194 ",0,6
1538,13/02/2023,22/02/2023,lever3f@purevolume.com,Complete,Regular,$5 ,$285 ,0,1
1539,14/10/2021,20/10/2021,hdalglish23@cnet.com,Complete,Regular,$5 ,"$1,435 ",0,1
1540,10/12/2022,24/12/2022,ksolesbury15@behance.net,Refund,Regular,$5 ,"$1,330 ",1,1
